x,y,sbert_text,GlobalEventID,cluster
-28.37363,6.673832,Colorado Attorney General Phil Weiser described incident as appearing,1247279319,0
-28.162727,6.6301403,Colorado Attorney General Phil Weiser said is his way to address,1247238756,0
43.838516,-21.177454,Colorado Cattlemen from Association,1247187692,0
12.365406,-1.3095479,Colorado Democratic Rep. Joe Neguse said in statement,1247189760,0
15.149057,-5.5117016,Colorado Department is warning people,1247250425,0
13.982838,-2.588061,Colorado Division initiated campaign In May,1247188535,0
14.478818,-2.6030095,Colorado Energy Commission is in May,1247164334,0
-17.191896,-0.73768455,Colorado Gov. Jared Polis condemned attack in news release,1247278259,0
-17.445747,-0.23833604,Colorado Governor Jared Polis posted on social media,1247274729,0
16.78353,-0.27998164,Colorado Kid is point as lack,1247174124,0
62.59775,-8.692018,Colorado Parks assisted with study of chemical levels,1247250425,0
38.16497,-28.370247,Colorado Parks officials have found body of missing boater in Lake Pueblo,1247182508,0
15.093479,0.3614657,Colorado River Compact was quid pro quo,1247221936,0
16.300064,-7.4496293,Colorado State Patrol has Vehicular Crimes Unit,1247265137,0
15.751206,-8.370943,Colorado State Patrol 's Crimes Unit is investigating crash,1247265137,0
15.862457,-8.194121,Colorado State Patrol 's Vehicular Crimes Unit is investigating crash,1247265137,0
19.62491,-30.502975,Colorado Terrorist attack suspect is in our country,1247275444,0
-42.528584,46.97553,Colorado leadoff hitter Jordan Beck struck out on pitch clock violation,1247164432,0
15.111489,-5.7626123,Colorado police responded on Sunday,1247275544,0
13.536106,-1.1262555,Colorado ’s ability operate republican form,1247238756,0
-23.391216,29.232737,Common sense would tell you,1247221936,0
62.07809,-1.7924469,Communities test their water,1247213267,0
-15.758621,46.878273,Confusion surrounds originalism,1247240987,0
18.207432,-27.809263,Congregation Bonai Shalom is in Boulder,1247275481,0
-31.26111,2.3437867,Congress similar cases in other school shootings,1247249078,0
11.389989,44.61676,Conservative activists have have focused in years on state ’s income tax rate,1247238756,0
11.782981,44.54527,Conservative fiscal activists have have focused in recent years on slashing state ’s income tax rate,1247238756,0
-2.3770256,38.661667,Constitution in establishment clause prohibiting,1247240987,0
29.946545,19.481188,Cooperative research units is in 41 states,1247216278,0
-38.136387,16.817284,Court However ruled against Miller,1247192749,0
1.6277393,-0.05744895,Creative Destruction Lab investor pitch event is in Vancouver,1247255892,0
-13.000795,10.141567,DA has office,1247181026,0
-42.74195,-2.0086856,DA 's office Will retry her,1247181026,0
-52.93206,6.7223077,DAN DUNBAR is in court,1247181026,0
-56.221584,1.7054859,DANA CHANDLER closing in court,1247181026,0
-62.652313,14.673522,DET. RICHARD VOLLE is in court,1247181026,0
-10.683186,-11.481661,DHS Secretary Kristi Noem said after 7 p.m.,1247277425,0
-51.02429,9.403392,DUSTIN SISCO is in court,1247181026,0
1.3080544,25.397533,Dahlia Mertens asked Town In March,1247190013,0
-59.430836,-0.7007383,Dana was jumping out back on trampoline,1247181026,0
-57.163826,1.7376679,Dana Chandler was sentenced On June 3 2025,1247181026,0
-57.16907,2.4240308,Dana Chandler 's conviction had Although had overturned,1247181026,0
-57.847458,3.057296,Dana Chandler 's daughter was going to uncomfortable position of testifying,1247181026,0
-58.904053,2.0953805,Dana Chandler 's supporter was concerned,1247181026,0
-24.402092,6.306296,Danon wrote in statement,1247281304,0
36.87763,-11.383541,Darryl Burton is co-founder of Miracle,1247181026,0
4.2718062,-9.031844,David Lieberman officer ’s town,1247190013,0
-30.662294,28.635225,David Madison can can reached,1247255892,0
-22.386353,-0.04917725,DeGruy Kennedy said are expedient,1247238756,0
-55.785816,7.502395,Defense attorney Tom Bath insisted Chandler,1247181026,0
-55.61171,8.10255,Defense attorney Tom Bath insisted faulted investigators for zeroing in on her,1247181026,0
42.066525,-20.053738,Delia Malone is wolf advocate for Colorado chapter of Sierra Club,1247187692,0
13.093445,51.230717,Democrat running for governor,1247238756,0
10.251638,49.141838,Democrats gauge voters temperature on policy,1247238756,0
25.63866,-28.413336,Demonstrators met in downtown Boulder,1247275277,0
-9.717364,-23.750607,Department illegal alien perpetrator of attack,1247278259,0
-7.342147,-13.103972,Department sources told Fox News,1247277425,0
-18.86735,14.78889,Desperation is bit by even Stephen King ’s standards,1247174124,0
-62.772778,12.594514,Detective Richard Volle called Dana Chandler,1247181026,0
35.80251,26.53171,Determination was made through observation,1247164334,0
-13.786003,-20.192268,Director working with FBI,1247281304,0
65.75723,-0.07919906,Disease Control new recommendations about should added to water,1247213267,0
2.8215063,-36.82907,Disturbing footage showed EMTs,1247275277,0
-40.189533,-40.126904,Divine Mercy depictions of Jesus,1247239996,0
-39.562916,-40.33078,Divine Mercy image gained popularity in 1930s,1247239996,0
-10.548025,-16.862728,Donahue specifically called out Homeland Security In his statement,1247276639,0
-23.205542,15.204266,Donald Trump essential implementer of their gameplan,1247240987,0
-12.872775,-5.775487,Dougherty said at_time Monday,1247275481,0
-28.34961,-24.79587,Douglas Holmes fought in Germany,1247273115,0
-50.198868,-33.690517,Doyle has head,1247164432,0
10.564157,7.1155457,Dr. Bruce Dye professor at University of Colorado,1247213267,0
21.449007,12.400506,Durango on Main Avenue,1247220912,0
72.38992,5.382822,ECMC set standards for clean,1247164334,0
-19.028023,5.5607476,ECMC deputy director said in email,1247164334,0
59.03383,-22.558676,EMA runs Bird Banding Lab,1247216278,0
64.92483,7.2649355,EMA ’s South Central Climate Adaptation Science Center is in Oklahoma,1247216278,0
67.25726,-3.4199088,EMA ’s environmental health program tracks chemicals can release neurotoxins into drinking water,1247216278,0
67.336975,-3.3476603,EMA ’s health program tracks chemicals can release neurotoxins into drinking water,1247216278,0
2.850632,-36.79409,EMTs Disturbing footage of Soliman 's attack,1247275277,0
72.17338,0.39556724,EPA guidelines say benzene exposure at level,1247164334,0
-52.326546,5.860559,ERIN SUTTON is in court,1247181026,0
20.169994,24.71253,Education Department as deputy assistant secretary,1247249078,0
23.763357,21.827944,Education Department spokesperson told Chalkbeat,1247249078,0
-21.388548,-50.807236,Egypt using visa,1247275277,0
24.360966,-29.07062,Eight people threw devices into crowd in US city of Boulder,1247279222,0
8.5231695,-43.322456,Eight victims were hospitalized with injuries,1247277425,0
10.351684,-10.534341,El Paso County is in Colorado,1247275668,0
15.434461,13.351895,Elementary was high,1247164334,0
-30.142647,-19.086641,Elmer Johnson was medic in Pacific,1247273115,0
12.413694,7.5496817,Elyana Funk director of University,1247275481,0
57.405247,17.12637,Emissions are variable,1247164334,0
-7.9387345,46.240723,English highwaymen Now were as good as Framers,1247240987,0
-23.515055,-15.103539,Eric D. Fingerhut president of Jewish Federations,1247275481,0
-15.899996,-5.320051,Errico said at_time last week,1247164334,0
-39.840584,-35.624687,Eugeniusz Kazimirowski painted Michael Sopocko under guidance of St. Faustina,1247239996,0
-21.525333,23.465027,Everything proved inconclusive,1247181026,0
-22.359596,-35.16302,Example video title will go here for video Example video title,1247280461,0
51.54418,14.298164,Exposure comes from air,1247164334,0
8.934113,-4.9427176,Eyewitnesses told CBS Colorado,1247278549,0
-43.235977,45.894287,Ezequiel Tovar homered after Beck 's game opening strikeout,1247164432,0
22.406647,-26.713326,FBI is calling act during march in support of hostages at outdoor Pearl Street Mall in Boulder,1247278259,0
-13.388652,-17.292301,FBI Denver officials announced at_time Sunday night,1247281350,0
-14.296352,-25.423174,FBI Deputy Director Dan Bongino called incident,1247275277,0
-14.609016,-26.985884,FBI Director Kash Patel also described incident as terror attack,1247274729,0
-14.339133,-26.520561,FBI Director Kash Patel Dan Bongino described incident as terrorist attack,1247278259,0
-17.009548,-22.269234,FBI Special Agent is in Charge Mike Michalek,1247278259,0
-16.942772,-22.597366,FBI Special Investigator Mark Michalek told reporters on Sunday evening,1247279319,0
-14.810348,-20.64282,FBI agents are now actively involved in ongoing investigation,1247275444,0
-10.064761,-57.58412,FBI deputy director Dan Bongino said in post on X. Israel ’s war in Gaza,1247279427,0
-15.579222,-27.268732,FBI director Kash Patel said In immediate aftermath,1247279319,0
-13.358216,-22.21604,FBI intelligence capabilities thwart terrorism,1247275481,0
-13.650283,-20.573807,FBI leaders is in Washington,1247279427,0
-22.422558,-46.579082,FBI officials identified as Mohamed Sabry Soliman,1247277425,0
-13.860889,-18.416067,FBI special agent is in charge of Denver Field Office,1247274729,0
-43.159,-40.896152,Face examines two acheiropoietic images,1247239996,0
-25.14126,26.558258,Facts be damned,1247240987,0
5.2449236,26.664585,Fales commended their CPW representatives,1247187692,0
-22.183876,-46.293705,Federal Bureau has charged Mohamed Sabry Soliman in connection with targeted terror attack Saturday afternoon,1247281304,0
13.550474,31.43736,Federalist Society organization of conservative academics,1247240987,0
17.045769,39.943554,Fee revenue can can only spent on government services with direct connection,1247238756,0
-12.61702,-3.7091053,Few details were available at_time Sunday night,1247281350,0
48.008434,38.839943,Figures emitted are known,1247164334,0
26.66105,16.880878,Fines Go Back to Schools,1247173542,0
38.811394,17.722284,Fiske build first two lifts,1247273115,0
-3.2338915,-52.173965,Five bullets had struck Harkness 53 including in her back,1247181026,0
8.845644,-42.00211,Five people were taken to hospital,1247265137,0
71.70883,-5.6475472,Fluoride is found in rocks,1247213267,0
-3.1810715,-27.445107,Footage shows suspect,1247275444,0
74.74086,-17.16837,Ford F switched over from steel body,1247255892,0
74.741035,-17.173456,Ford F 150 switched over from steel body,1247255892,0
19.3221,-1.1645557,Fort Collins Science Center is in Colorado,1247216278,0
24.288815,19.3239,Fort Wayne Community Schools is in Indiana,1247249078,0
-12.865901,43.472164,Founders were unified in their vision,1247240987,0
2.1646407,-45.518436,Four men were hurt in terror attack,1247277425,0
8.629879,-41.425896,Four women were transported to hospitals,1247274729,0
-10.374925,-11.798333,Fox News host Maria Bartiromo raised with Homeland Security Secretary Kristi Noem,1247276639,0
-10.579337,46.13468,Framers Funnily enough always supported in Bork ’s originalism,1247240987,0
-41.12939,45.894016,Francisco Lindor reached base four times,1247164432,0
-29.993313,-22.473885,Frank Dolinsek is in Italy,1247273115,0
-29.440207,-21.567343,Frank Loushin was in Navy,1247273115,0
74.55279,-8.521345,Frederick McKay noticed brown staining on teeth of residents in area,1247213267,0
-26.195827,-42.155357,Freyta has has previously arrested on charges,1247265137,0
-14.449075,21.841064,Further details are expected story continues,1247281143,0
-13.299296,26.96629,Gary Winter are editors,1247181026,0
-8.061983,-59.697216,Gaza according Health Ministry,1247279427,0
-9.999606,-3.7841637,Gazette reported at_time Friday,1247238275,0
-12.423908,27.250212,George Baluzy are editors,1247181026,0
-30.912558,13.89076,Ginny Harrington instead laid blame for lack of transparency,1247187692,0
11.663911,-47.49765,Glenold Kelly was wounded,1247273115,0
-46.25894,30.985506,Gorsuch ’s ruling,1247240987,0
-17.89539,-0.37715247,Gov. Jared Polis called at_time Sunday,1247281350,0
-33.96679,4.9838104,Grady presented arguments In April,1247190013,0
-33.987976,4.9395695,Grady time speak with their attorney,1247190013,0
44.368816,-6.072342,Grand Junction are ideal for anyone,1247198470,0
44.334442,-6.0910406,Grand Valley are ideal for anyone,1247198470,0
22.701183,35.497414,Grant recipients used funding,1247249078,0
-11.867276,28.824404,Grayce Arlotta Berner are editors,1247181026,0
18.207973,-3.9364693,Greeley latest city in Colorado,1247173542,0
59.28832,3.2127032,Groundwater impact is undetermined according form,1247164334,0
-64.975586,-7.170505,HAILEY SEEL is in court,1247181026,0
-55.950005,3.1956596,HERSELF AT THIRD MURDER TRIAL DANA CHANDLER,1247181026,0
-39.401417,48.12488,HH went down by 18 points,1247238756,0
-63.90262,-6.10279,Hailey also testified about recordings,1247181026,0
-64.35692,-9.125192,Hailey 's feelings are complicated,1247181026,0
-64.31707,-9.56113,Hailey 's relationship is with her dad,1247181026,0
-66.090614,-7.5387425,Hailey Seel started After about four days,1247181026,0
-65.11472,-6.6025257,Hailey Seel 's thoughts were consumed with proving,1247181026,0
-9.453231,-62.247562,Hamas during attack on Israel on October 7 2023,1247275444,0
28.702425,9.314891,Hannah Vair are field producers,1247181026,0
-56.380234,-12.178458,Harkness ' children is Chad,1247181026,0
-55.824963,-11.578228,Harkness ' children were in their 20s,1247181026,0
-55.7361,-11.144146,Harkness ' son was also questioned,1247181026,0
-55.615063,-8.038684,Harkness family members have spent decades grieving searching for answers for justice,1247181026,0
43.31536,-14.802416,Harringtons sent cowboy out to check Friday,1247187692,0
-8.0884075,-43.95509,Hate is unacceptable for all,1247278259,0
-38.540817,5.792914,Hayes agreed to testify,1247229172,0
-14.80644,-18.262775,He also used flamethrower according special agent in charge of FBI 's Denver field office,1247275668,0
-23.461615,-0.092065424,Health of Secretary is Robert F. Kennedy Jr.,1247213267,0
58.221153,-10.598884,Healthy populations are critical ecosystems function,1247216278,0
58.56943,-10.078475,Healthy sustainable populations are critical ecosystems to function,1247216278,0
-51.441338,-14.147771,Her husband Tom Harrington,1247187692,0
-44.51519,-9.355189,Her belief remains unwavering,1247181026,0
-42.872066,-17.085327,Her father was released at_time Sunday evening,1247281350,0
43.571728,-20.752699,Her husband is president of Colorado Cattlemen ’s Association,1247187692,0
-46.712383,4.4965844,Her lawyers convinced court,1247181026,0
-10.371471,32.750435,Here is snapshot of its work,1247216278,0
-16.777779,1.0817133,Here Governor Polis discussing it with Bill Maher,1247203967,0
42.236694,-30.88173,Heron Brothers ramped up production in Smuggler,1247273115,0
36.028873,-17.831764,Hiking Society members building retaining walls,1247202220,0
-23.833973,-40.55175,His administration has detained protesters without charge,1247274729,0
-50.10448,-22.222986,His babies loved him,1247182508,0
-41.57892,28.764309,His decision will will almost certainly reviewed by U.S. Circuit,1247229172,0
-45.71561,-32.409565,His hand touched his chest,1247239996,0
-45.72166,-32.40949,His left hand touched his chest,1247239996,0
4.9226923,55.701817,His likely predecessors have TABOR in their sights,1247238756,0
-17.252731,47.998188,His originalist ideologues bestow powers on him,1247240987,0
22.225565,34.450596,His proposals increasing security grant program funding,1247275481,0
-46.46969,-39.580414,His rendering is so misleading it hurts,1247202220,0
44.101074,-21.892946,Holy Cross Cattlemen of Association,1247187692,0
-10.323116,-16.368063,Homeland Security published list it called,1247276639,0
-9.434525,-16.218552,Homeland Security website was offline issue,1247276639,0
37.530582,-34.777035,Horwitz ran into courtyard,1247275481,0
-8.979005,2.8094487,Hours reached out again for episode,1247181026,0
0.6060491,27.623066,House is in March,1247276639,0
14.648024,45.93369,House Republicans passed tax bill at_time week,1247189760,0
-13.81428,-0.05660994,House Speaker Julie McCluskie told Colorado Sun at_time month,1247238756,0
-0.5740932,3.8221664,Hunter Marquez applied math,1247222291,0
16.198433,45.745014,Hurd voted for budget bill,1247189760,0
31.662973,8.439273,I worked side field season Through much of my 44 year career,1247202220,0
-49.254818,-14.690695,I wish was someone,1247181026,0
-35.54257,0.044202127,ICE inadvertently atoned for Arapahoe DA ’s betrayal of justice,1247238275,0
-12.251116,-8.242908,ICE Director Todd Lyons said at_time Sunday,1247276639,0
-20.166676,-25.334028,ICE agents arrested teenager On May 20,1247238275,0
50.120037,6.0468187,If it bad snow year is in upper basin,1247221936,0
21.814219,-9.431656,Illegal Casino is in Northern Colorado,1247188535,0
23.880096,-10.496937,Illegal Gambling Casino Exist is In Loveland,1247188535,0
8.322278,-35.68249,Images show emergency crews,1247278549,0
-9.131044,-20.084826,Immigration security is on X. national security,1247277425,0
1.6872138,-28.645584,India carried out precision strikes under Operation Sindoor,1247172084,0
4.530293,-12.896679,Indian Army push further its advantage,1247172084,0
-3.400746,51.95637,Industrial Revolution March was devastating read,1247202220,0
-3.3396435,51.900425,Industrial Revolution March 2025 was devastating to read,1247202220,0
11.501874,-45.702164,Injuries ranged from serious to minor,1247279427,0
-6.289151,38.004047,Intention meant intention as construed,1247240987,0
38.9441,7.812284,Interior Department over land management in West,1247216278,0
38.970016,7.812716,Interior Department ’s land management is in West,1247216278,0
-3.313382,64.77284,Internet Archive has Wayback Machine,1247276639,0
-3.316363,64.7722,Internet Archive 's Wayback Machine showed list,1247276639,0
-61.919674,6.157729,Investigators also reviewed Chandler 's cellphone records,1247181026,0
-13.475352,-55.994583,Israel ’s Ambassador is Danny Danon,1247275444,0
-11.583232,-56.950573,Israel 's Ambassador said terrorism,1247281304,0
-8.881109,-58.48075,Israel 's war is in Gaza,1247274729,0
-28.932438,-11.486075,Israel Lopez are also regulars at Chatfield,1247250425,0
-11.209265,-59.321987,Israel demo is in Colorado,1247281143,0
-9.800961,-58.82642,Israel ’s campaign is in Gaza,1247281350,0
-8.8753605,-59.965805,Israel ’s military campaign has killed women according Gaza ’s Health Ministry,1247281350,0
-14.787625,-61.464123,Israeli Prime Minister Benjamin Netanyahu said according Reuters news agency,1247278259,0
-5.5220733,-61.755188,Israeli hostages still held in Gaza,1247281143,0
-0.1832875,-54.917515,Israeli supporters were set on fire,1247281304,0
-32.249424,-30.641441,It slightly more well known thanks to 2007 film adaptation,1247174124,0
7.4511414,43.36824,It direct route eviscerating Voting Rights Act of 1965,1247240987,0
-45.44717,-9.528511,It miscarriage driven by devotion,1247238275,0
7.451192,43.3741,It route eviscerating Voting Rights Act of 1965,1247240987,0
-15.263532,16.724667,It twin novel is with one,1247174124,0
-45.421787,9.6833515,JACQIE SPRADLING is in court,1247181026,0
-49.348934,6.932896,JEFF BAILEY is in court,1247181026,0
-49.09266,6.147864,JUDGE CHERYL RIOS is in court,1247181026,0
-27.587524,29.92277,Jack seemed know,1247191605,0
19.896116,20.167725,Jackson Women ’s Health Organization,1247240987,0
-45.287308,9.1382675,Jacqie Spradling began years earlier by referring to conversations,1247181026,0
-20.03193,-16.151405,Jaishankar reiterated On May 23,1247172084,0
35.701252,40.676266,"Jake Richmond took home $ 25,000 last year after taxes",1247220912,0
-34.176594,-45.462692,James Beck survived Iwo Jima,1247273115,0
40.204033,3.3560312,Jamison told Daily Planet about removal of lands,1247189760,0
-18.455015,-14.247787,Jan Suraaj founder Prashant Kishor has questioned Prime Minister Narendra led Union government 's decision,1247172084,0
-22.644964,-9.154618,Jaroslaw Redziak spoke about inspiration,1247239996,0
-12.76236,6.6373296,Jason Wilson is In attendance,1247190013,0
-63.220287,2.0452924,Jeffries calls complete disgrace,1247205649,0
-8.347844,24.370228,Jennifer Sahn said In her May 2025 editor ’s note,1247202220,0
19.61292,22.967659,Jeremy Meyer spokesperson for state ’s education agency,1247249078,0
-40.507828,-36.92247,Jesus appeared to St. Faustina,1247239996,0
-10.774033,-49.931297,Jewish Americans are targeted for believe,1247278259,0
-7.340498,-49.900616,Jewish community experienced events in memory,1247278493,0
31.431372,-47.840675,Jewish community reels is unfathomable,1247278259,0
-1.958136,-54.88296,Jewish leaders were Today set on fire by terrorist in Boulder,1247275481,0
-5.2415924,-50.0657,Jewish people marched at_time Today,1247275444,0
-4.016452,-48.943546,Jewish protesters were brutally attacked In response,1247275444,0
-46.33086,-5.192453,Jill Underly said in news release,1247249078,0
-24.215788,21.759804,Jim Axelrod insufficiency of evidence,1247181026,0
-48.8851,-9.123781,John Weaver ’s daughter,1247238275,0
-24.768023,-44.556133,Jonathan Emmanuel Montellano Mora been arrested by FBI,1247229172,0
-13.457475,37.643078,Jonathan Thompson ’s mild reportage of renaissance,1247202220,0
-32.461433,-45.333042,Joseph Morgan died in Germany,1247273115,0
-46.65868,46.483757,Juan Soto added homer off Colorado 's Antonio Senzatela,1247164432,0
-54.857784,0.6935609,Judge Beryl Howell recently used hold,1247240987,0
-43.685356,22.728481,Judges should should expected,1247240987,0
-15.016661,30.038996,Judy Tygard is executive producer,1247181026,0
-4.294662,26.019949,July 7th 2002 was going good day,1247181026,0
-53.404606,15.360973,Juror were spam,1247229172,0
-54.799976,16.600677,Juror No. irrevocably tainted panel,1247229172,0
-54.84155,16.568754,Juror No. 1 irrevocably tainted panel,1247229172,0
-53.267933,14.840311,Juror No. 1 testified were spam,1247229172,0
-53.000782,14.936172,Juror No. testified were spam,1247229172,0
-50.76964,2.4928613,KAREN THIESSEN is in court,1247181026,0
-48.335484,17.78487,KIM WARRENDER is in court,1247181026,0
-28.200407,-5.8725104,KRDO13 talked with Larissa Mondragon,1247182508,0
-49.03047,-7.5055556,Kaitlyn Weaver case made national headlines,1247238275,0
-49.848698,24.45728,Kansas Supreme Court overturned verdict,1247181026,0
-50.28443,1.6231725,Karen defendant Mike,1247181026,0
-52.826096,-11.2508745,Karen Harkness had in had relationship for years,1247181026,0
-22.163864,-0.33457324,Kennedy said at_time one moment,1247238756,0
-47.369102,26.983831,Kern County Judge Eric Bradshaw Later ruled in October 2022,1247192749,0
-45.287254,27.526577,Kern County Superior Court Judge David Lampe rejecting request for preliminary injunction,1247192749,0
-48.080933,-12.047968,Ketter asks herself,1247220912,0
-50.492504,18.28105,Kimpel said of jury deliberations,1247229172,0
-14.856967,-36.13849,King kills off many characters,1247174124,0
24.668547,46.52608,Kirkmeyer said difference between Referendum C,1247238756,0
-19.831274,-15.705737,Kishor was referring to Jaishankar 's comments,1247172084,0
-18.352425,-14.202423,Kishor 's party Jan Suraaj is contesting Bihar assembly election at_time year,1247172084,0
-61.851696,17.078722,Kitt asked Richard Volle about purchase,1247181026,0
-44.660812,43.113544,Kodai Senga pitched 6 1/3 innings,1247164432,0
-51.39474,-27.170334,Kristil was always looking over her shoulder,1247191605,0
-52.534924,-25.852734,Kristil had believed was behind stalking,1247191605,0
-52.06955,-26.100227,Kristil ’s stalker Had caught up with her,1247191605,0
10.079173,-48.597187,Krug searches on head trauma,1247191605,0
37.29062,25.08576,Laboratory analysis is pending,1247164334,0
57.423927,-2.415539,Lake Powell serves as water bank,1247221936,0
6.936926,-65.67896,Lasting scars are living scars,1247202220,0
-5.500565,-14.164497,Law enforcement told NBC before just 8 pm,1247275277,0
-6.0188193,-13.639975,Law enforcement sources previously told CNN,1247275481,0
-11.280035,-5.4703784,Leaders publicly questioned label at_time week,1247276639,0
9.207836,41.098488,Legislature has twisted knobs for years,1247220912,0
23.646284,19.188719,Lincoln Public Schools is in Nebraska,1247249078,0
20.366783,47.454006,Lischinsky propose to Milgrim,1247275277,0
51.15098,-21.650162,Local ranchers reported wolf depredations,1247187692,0
9.205696,-19.821026,Local residents steer clear amid investigations,1247281143,0
34.304886,-11.037873,Locals volunteered consumption for service,1247273115,0
-2.915367,-37.74374,Locals deaths were reported with identification of killed in action,1247273115,0
-16.927061,8.101696,Los Angeles Mayor Karen Bass announced in statement,1247275481,0
-1.020404,-21.327269,Los Angeles Police Department extra patrols throughout city,1247275481,0
46.729588,29.555717,Losing term experiments would deprive agencies of baseline data needed,1247216278,0
40.663868,34.644066,Loss should should part,1247202220,0
-32.54885,-25.65683,Louis Baltizer saw action,1247273115,0
-4.332324,-22.153349,Loveland Police Department had investigation According Reporter Herald,1247188535,0
-35.664963,13.970336,MARK BENNETT is in court,1247181026,0
-51.475334,7.4812403,MARK BOOTS is in court,1247181026,0
-55.89088,3.1431699,MURDER TRIAL DANA CHANDLER is in court,1247181026,0
53.64202,23.681604,Mac McCreless director of Garrison Minerals,1247255892,0
-31.818735,26.7784,Madison declared In debate in House of Representatives,1247240987,0
71.660095,14.369106,Magnesium metal is material for lightweight vehicles,1247255892,0
-32.662872,15.002139,Malone vehemently opposes intervention,1247187692,0
28.856686,14.6135845,Many drivers ignore sign,1247173542,0
57.98261,26.467167,Many people have have harmed by energy since splitting of atom,1247202220,0
-12.177623,27.245525,Marcus Balsam are editors,1247181026,0
44.297207,-11.529057,Marj Perry own nearby Cold Mountain Ranch,1247187692,0
-4.9019575,-43.056854,Mark Michalek characterized incident as targeted act of violence,1247281350,0
-0.5854586,3.4225974,Marquez medically transitioned at while academy,1247222291,0
-1.2852987,2.410425,Marquez ’s peers celebrated at_time week,1247222291,0
-38.30753,-11.800903,Mary Jane of Medicinals,1247190013,0
-8.091524,24.414083,May 2025 editor In note,1247202220,0
-25.491968,-6.074555,McCreless said dolomite out mine,1247255892,0
-24.716269,3.038636,McLaughlin said on X. Soliman,1247275481,0
45.33144,7.866933,Mead is with capacity of almost 29 million acre feet,1247221936,0
-12.796567,29.057602,Mead Stone is producer editor,1247181026,0
47.022057,41.22354,Measurements taken by mobile unit,1247164334,0
-45.855175,11.648873,Mediation begins at_time Monday,1247220912,0
30.875027,4.290462,Meehan Again spoke in favor of businesses,1247190013,0
-43.481186,49.09531,Mets hit back drives in fourth,1247164432,0
38.421562,-10.805148,Michael Grady founder of Alpine Wellness,1247190013,0
-22.714823,-48.450993,Michalek named suspect as Mohamed Soliman,1247274729,0
-8.409507,-8.921253,Midnight was working major vein,1247273115,0
18.43468,14.033213,Mikaela Johnson teacher at Needham,1247220912,0
-49.188644,1.830401,Mike told defendant in five minute phone call,1247181026,0
38.71139,-11.610153,Mike Grady co-owner with Nolan Murphy of Alpine Wellness,1247190013,0
-57.169605,-2.6619918,Mike Sisco 's ex-wife is Dana Chandler,1247181026,0
-56.703804,-3.8631127,Mike Sisco 's brother recounted conversation,1247181026,0
-56.349663,-3.9650779,Mike Sisco 's sister Cathy Boots said at_time Several months,1247181026,0
-63.140583,-19.040031,Miller make wedding cake due her religious objections to same sex marriage,1247192749,0
60.672905,-15.118458,Minnesota ’s deer is levels of harmful forever chemicals,1247216278,0
60.68841,-15.117573,Minnesota ’s tailed deer levels of harmful forever chemicals,1247216278,0
24.834946,-45.099434,Miri Kornfeld organizer with group,1247278981,0
32.537567,-39.392998,Mist was its ending,1247174124,0
14.627997,0.35962313,Mitchell representative on Upper Colorado River Commission,1247221936,0
-20.599674,-46.437035,Mohamed Sabry Soliman allegedly injured eight people,1247275277,0
-20.48614,-46.438816,Mohamed Sabry Soliman 45 allegedly injured eight people aged,1247275277,0
16.467953,-58.311768,Molotov cocktail equivalent bomb in glass jar,1247278259,0
17.215729,-61.21058,Molotov cocktails witnesses at scene,1247275444,0
-45.519356,-19.262413,Mom is a,1247181026,0
-28.12091,-5.829507,Mondragon told us,1247182508,0
52.82099,8.717702,Monsoon moisture makes regular thunderstorm activity even stronger,1247198470,0
-0.5667377,5.1526685,Morales wrote impacts,1247164334,0
-2.035449,15.445966,More information will will provided,1247275444,0
-3.604584,11.328848,More updates will follow they become,1247278549,0
62.23397,0.4708669,More water arrived into it,1247221936,0
47.945374,10.122308,Most is dependent gravity,1247221936,0
-20.345295,-7.7515936,Mr Redfearn told media,1247275668,0
-63.095097,5.1550307,Ms. Chandler were buying booze correct,1247181026,0
22.25517,-36.99261,Multiple blocks were evacuated by police,1247279427,0
-55.74007,-27.215244,Murdered mum lived in fear,1247191605,0
-44.86454,-25.953827,My dad gave me,1247181026,0
-44.017754,-21.24111,My mom was amazing woman,1247181026,0
26.45808,-2.358518,My name founder of cannabis business operating since 2009,1247190013,0
-29.77899,-20.17941,Myron Quam was medic in Navy,1247273115,0
-2.7823145,-15.251595,NYPD has already increased our presence,1247281304,0
-14.596902,28.21035,Nancy Kramer is executive story editor,1247181026,0
-13.322537,-22.797173,National Counterterrorism Center Director of National Intelligence Tulsi Gabbard,1247281304,0
-5.5589957,-47.023777,National Jewish organizations condemned attack,1247281350,0
-5.572483,-46.764515,National organizations condemned attack,1247281350,0
11.048654,5.8332615,Nazis reign director at University of Colorado,1247277425,0
20.104565,14.567654,Needham Elementary School is in Durango,1247220912,0
-5.400946,-41.61762,Neguse stop violence,1247281304,0
54.699963,-0.3951874,Nevada wanted reservoir near small town of Las Vegas,1247221936,0
-24.239069,45.113888,New Law Uses AI,1247173542,0
-10.351411,-2.8617387,New Republic reported before One day,1247240987,0
-2.9734764,-15.200721,New York Police Department said On East Coast,1247275481,0
23.47897,43.52301,Next year ’s budget process,1247220912,0
23.99003,43.655045,Next year ’s budget process is expected painful,1247220912,0
-47.47641,48.67569,Nimmo made In fourth,1247164432,0
-33.518852,-13.062725,No. spam six others,1247229172,0
-33.503,-13.085907,No. 1 spam six others,1247229172,0
-12.731943,23.249844,are correct descriptions of my character,1247222291,0
30.534174,1.1821004,"Norwood charged $ 1,500",1247190013,0
